name,file,x,y,z,qw,qx,qy,qz,rotX_deg,rotY_deg,rotZ_deg
"240906_Gr3_EG_UG- TLS022","240906_Gr3_EG_UG-_TLS022.jpg",2648867.6763642747,1177547.8074244596,654.0888518228425,0.00009216118039246487,0.6841811429353633,0.7293121051509911,0.00009185971101168653,0.0004514285897705805,179.98509588401467,86.34248617975189
"240906_Gr3_EG_UG- TLS024","240906_Gr3_EG_UG-_TLS024.jpg",2648869.311507358,1177551.501873058,654.0929532871863,0.000014727030393243628,0.9718697861578047,0.23551881770284355,0.00007102501109634627,-179.9997232647325,0.008307378714213316,-27.24441462459641
"240906_Gr3_EG_UG- TLS025","240906_Gr3_EG_UG-_TLS025.jpg",2648871.244847189,1177554.3197208743,654.0751257721911,0.00017909190438588374,-0.6868265474886037,0.7268213397174987,-0.000041499816016723286,0.010638924157085275,179.98181764320785,-86.75885273424593
"240906_Gr3_EG_UG- TLS026","240906_Gr3_EG_UG-_TLS026.jpg",2648871.629775336,1177555.7831011985,654.0438512572432,0.00013361569774380627,-0.5225362650229785,0.8526170482238473,0.00005441263303432913,0.013316935910332868,179.99020351626035,-63.0050687142627
"240906_Gr3_EG_UG- TLS027","240906_Gr3_EG_UG-_TLS027.jpg",2648872.1373713836,1177557.069238394,654.032553211504,0.00009406592630039347,-0.05810986691406418,0.9983101861385675,0.00008228493147753841,0.010039600890009001,179.98978698072617,-6.662654478361687
"240906_Gr3_EG_UG- TLS028","240906_Gr3_EG_UG-_TLS028.jpg",2648871.260571727,1177558.2239155893,653.9971306582052,0.0000519044012524097,-0.09333699125013291,0.995634555292481,0.0001888858101652758,0.022105381579212623,179.99609841154782,-10.711223189029369
"240906_Gr3_EG_UG- TLS029","240906_Gr3_EG_UG-_TLS029.jpg",2648871.260158535,1177558.2244847587,653.9974270523604,-0.000018649402716465373,-0.09330316395462476,0.9956377278967211,0.0001844909509214588,0.020849488105118896,-179.99589972626896,-10.707328356555308
"240906_Gr3_EG_UG- TLS030","240906_Gr3_EG_UG-_TLS030.jpg",2648873.556166779,1177557.602435427,654.0286076131495,-0.00011388877867048994,0.7002096702689375,0.7139372368210685,0.00016300769773938434,0.022474074125839592,179.99623794463736,88.88765807836467
"240906_Gr3_EG_UG- TLS031","240906_Gr3_EG_UG-_TLS031.jpg",2648875.4701415272,1177556.9643768528,654.0218703744126,-0.00009596793320625237,0.9776433168170138,-0.2102701216419999,-0.00010870990071600935,-179.98662935887532,-0.009866369826206334,24.27636646562392
"240906_Gr3_EG_UG- TLS032","240906_Gr3_EG_UG-_TLS032.jpg",2648874.1511573517,1177556.4816121897,654.0856750688522,-0.00016246139936013034,0.9637110166149472,0.26694765408886095,-0.00000614267733758387,-179.98224678007458,-0.005648040939487684,-30.96542934915443
"240906_Gr3_EG_UG- TLS033","240906_Gr3_EG_UG-_TLS033.jpg",2648876.4619455263,1177556.6003576256,654.2586874758324,-0.00014427465493496217,0.7189901257712252,0.6950202610387359,0.00012236808838529103,-179.97836736451234,-0.0014086008199127315,-88.05766526535731
"240906_Gr3_EG_UG- TLS034","240906_Gr3_EG_UG-_TLS034.jpg",2648876.4062709566,1177555.6415372223,654.26568434355,-0.000039464083981403625,0.155021735111697,0.9879110351841262,0.00021597910416172353,0.025151235843381463,-179.9993691106045,17.83611421172132
"240906_Gr3_EG_UG- TLS035","240906_Gr3_EG_UG-_TLS035.jpg",2648878.7993910187,1177555.9168473782,654.2611980735509,-0.00012660757980356927,0.9795835817331788,-0.20103728246383398,-0.00003780044621978302,-179.98491722901136,-0.0013264950099084942,23.195246451976736
"240906_Gr3_EG_UG- TLS036","240906_Gr3_EG_UG-_TLS036.jpg",2648879.1461933265,1177554.697760195,653.904083335637,0.00008239121000165367,-0.5795590657927824,0.8149302240257134,0.00011152796294800068,0.015886753991901766,179.99971282837257,-70.83907212349784
"240906_Gr3_EG_UG- TLS037","240906_Gr3_EG_UG-_TLS037.jpg",2648880.3729700292,1177554.2224241304,653.1880680338377,0.00007063303919509915,-0.5560591395994628,0.8311427098162448,0.00015555766924590255,0.019316329341619594,-179.9968151421169,-67.56739400164359
"240906_Gr3_EG_UG- TLS038","240906_Gr3_EG_UG-_TLS038.jpg",2648881.4853816642,1177553.9555951115,652.4403668596038,0.00007288925120161138,-0.5583620553769522,0.829597373027659,0.00009202168064984979,0.013411743096476378,179.9989586702266,-67.88519760976209
"240906_Gr3_EG_UG- TLS039","240906_Gr3_EG_UG-_TLS039.jpg",2648882.645557635,1177553.6643518428,652.3928462614726,-0.000011409777159813287,-0.5379531584942191,0.8429747287740307,0.00007605432321150426,0.006643324997863468,-179.9942094802773,-65.08881964878314
"240906_Gr3_EG_UG- TLS040","240906_Gr3_EG_UG-_TLS040.jpg",2648882.435117414,1177552.8051497475,652.3717596255125,-0.00005805426226616935,-0.2531477592016324,0.9674276101201574,0.00016678757660212163,0.01680583821072035,-179.9887258867628,-29.327716538819153
"240906_Gr3_EG_UG- TLS041","240906_Gr3_EG_UG-_TLS041.jpg",2648882.1417354518,1177552.1937639504,652.3124557592099,-0.00003298198912897748,-0.3451063741415014,0.938563571607255,0.00010719574511810078,0.01022474446176759,-179.99221354611822,-40.37657831662016
